pi,piName,iec_range,cohort_id,companyId,companyName,avg_monthly_impressions,p99,p100,total_companies_in_cohort
157,Software Product,1-10,1-10_157,1227465,Sudoboat,135.0,1343.5,1343.5,20
155,IT Services & Consulting,51-200,51-200_155,1230629,ECLEVA - Microsoft Solutions Partner,196.0,24634.5,159944.5,920
97,FinTech,201-500,201-500_97,1234037,ParentPay,861.5,9489.0,9489.0,48
46,Real Estate,201-500,201-500_46,1234617,Organo Eco-Habitats,255.5,12233.0,13549.5,104
49,Retail,201-500,201-500_49,1238637,AskmeOffers,102.0,21240.0,21240.0,51
151,Emerging Technologies,11-50,11-50_151,1238679,Cyber Heals,328.0,2787.5,2787.5,25
159,Auto Components,5001-10000,5001-10000_159,1239111,Forvia,171.5,66430.5,66430.5,16
157,Software Product,51-200,51-200_157,1241449,InFynd,104.0,19484.0,24151.0,247
87,Education & Training,11-50,11-50_87,1242595,Tradeshala,36810.0,36810.0,36810.0,96
26,Building Material,51-200,51-200_26,1242839,Suraksha Gold Industries Private Limited,106.0,3712.5,3712.5,26
175,Marketing & Advertising,51-200,51-200_175,1243237,Brainlabs,111.0,14873.5,14873.5,73
101,Investment Banking / Venture Capital / Private Equity,11-50,11-50_101,1243657,Matrix Consulting,107.0,2191.5,2191.5,17
97,FinTech,11-50,11-50_97,1245981,Growfin,154.0,619.0,619.0,18
29,Furniture & Furnishing,1001-5000,1001-5000_29,1249463,E3 Group,268.0,13363.5,13363.5,16
55,Telecom,11-50,11-50_55,1250369,NexG Platforms,181.0,1508.0,1508.0,19
155,IT Services & Consulting,11-50,11-50_155,1250607,Relu Consultancy,371.5,17265.0,110794.5,433
133,Aviation,201-500,201-500_133,1251527,Noida International Airport,206.5,10147.0,10147.0,12
155,IT Services & Consulting,51-200,51-200_155,1253267,iXR Labs,203.0,24634.5,159944.5,920
121,EdTech,11-50,11-50_121,1256023,Edverse,104.0,4639.0,4639.0,38
44,Power,51-200,51-200_44,1258277,Shell Recharge Solutions,3686.5,9772.5,9772.5,54
155,IT Services & Consulting,501-1000,501-1000_155,1258389,EGDK,156.0,20824.0,40421.0,304
85,Recruitment,11-50,11-50_85,1259895,Meera HR Verticals,230.0,16905.0,16905.0,81
157,Software Product,5001-10000,5001-10000_157,1260859,CGM ARIA Health Services,121.5,55090.5,55090.5,7
59,Other,51-200,51-200_59,1268837,DM Immigration Consultant,472.5,914.0,914.0,17
155,IT Services & Consulting,201-500,201-500_155,1268913,Diensten Tech,148.5,28670.0,100078.0,607
155,IT Services & Consulting,51-200,51-200_155,1270605,Akaike Technologies,107.0,24634.5,159944.5,920
83,Analytics & KPO,501-1000,501-1000_83,1270945,FinThrive,6521.0,8555.5,8555.5,40
157,Software Product,201-500,201-500_157,1271205,Inovalon India,117.0,12910.0,27879.5,141
155,IT Services & Consulting,11-50,11-50_155,1271599,TECUNIQUE,357.0,17265.0,110794.5,433
44,Power,5001-10000,5001-10000_44,1271705,GE VERNOVA,24911.0,71096.5,71096.5,19
157,Software Product,11-50,11-50_157,1274185,Japp Tech,121.0,15598.5,16984.0,142
44,Power,201-500,201-500_44,1277967,Ohmium,823.5,8472.0,8472.0,46
155,IT Services & Consulting,1001-5000,1001-5000_155,1278111,Intelizign Lifecycle Services,759.0,89243.5,176256.0,347
151,Emerging Technologies,11-50,11-50_151,1278361,Unosecur,144.0,2787.5,2787.5,25
6,Automobile,1001-5000,1001-5000_6,1280675,Montra Electric,576.5,36657.0,36657.0,63
31,Internet,501-1000,501-1000_31,1280971,ffreedom app,1410.0,17865.5,17865.5,97
56,Fashion & Textile,1001-5000,1001-5000_56,1283985,Ventra Health,722.5,14702.5,14702.5,54
151,Emerging Technologies,201-500,201-500_151,1284125,Scrut Automation,304.0,9975.0,9975.0,29
159,Auto Components,501-1000,501-1000_159,1284653,Tata Autocomp Gotion Green Energy Solutions,152.0,10196.0,10196.0,53
31,Internet,201-500,201-500_31,1285273,TriNet,590.0,21623.5,27051.5,138
6,Automobile,501-1000,501-1000_6,1285537,EKA Mobility,142.0,10425.5,10425.5,31
59,Other,501-1000,501-1000_59,1286791,UL Solutions,440.0,1685.0,1685.0,9
91,Engineering & Construction,201-500,201-500_91,1287009,Everest Technical Services,295.5,17105.0,19014.0,128
131,Pharma,51-200,51-200_131,1287381,Lupin Digital Health,130.5,14664.0,20361.5,109
21,Financial Services,11-50,11-50_21,1288033,Direct Credit,231.0,13565.0,13565.0,98
44,Power,201-500,201-500_44,1290847,Nordex Engineering And Technology,202.0,8472.0,8472.0,46
46,Real Estate,51-200,51-200_46,1292271,Firstdoor Realty,119.0,12326.5,16333.5,109
46,Real Estate,51-200,51-200_46,1295141,TEP India Pvt. Ltd.,139.0,12326.5,16333.5,109
97,FinTech,201-500,201-500_97,1296193,FNZ,1842.0,9489.0,9489.0,48
46,Real Estate,51-200,51-200_46,1297633,Traventure Homes,256.0,12326.5,16333.5,109
89,Hardware & Networking,11-50,11-50_89,1298445,3C3 India,154.5,1652.5,1652.5,6
74,Facility Management Services,5001-10000,5001-10000_74,1299049,CR3 Group,539.5,2549.5,2549.5,5
155,IT Services & Consulting,501-1000,501-1000_155,1299525,Akkodis,616.5,20824.0,40421.0,304
97,FinTech,201-500,201-500_97,1300469,PaywithRING,194.5,9489.0,9489.0,48
97,FinTech,51-200,51-200_97,1304597,WeCredit,234.0,12478.5,12478.5,60
155,IT Services & Consulting,5001-10000,5001-10000_155,1305741,Movate,38643.5,62223.0,62223.0,29
21,Financial Services,201-500,201-500_21,1307483,Forbes Advisor,1058.5,12502.0,15819.0,130
155,IT Services & Consulting,51-200,51-200_155,1309323,Dynamics Monk Private Limited,103.0,24634.5,159944.5,920
189,Accounting & Auditing,11-50,11-50_189,1309559,Sentient Solutions for Accounting,214.5,5084.5,5084.5,18
87,Education & Training,51-200,51-200_87,1310345,Medhavi Skills University,839.0,21660.5,28802.5,244
97,FinTech,11-50,11-50_97,1311141,Tap Invest,230.5,619.0,619.0,18
157,Software Product,11-50,11-50_157,1311589,IGDS Technologies,156.5,15598.5,16984.0,142
34,Legal,11-50,11-50_34,1313579,Xico India Management Private Limited,105.0,412.5,412.5,17
155,IT Services & Consulting,501-1000,501-1000_155,1316087,ERGO Technology & Services,378.5,20824.0,40421.0,304
101,Investment Banking / Venture Capital / Private Equity,11-50,11-50_101,1317637,Bizdateup Technologies,293.5,2191.5,2191.5,17
193,Management Consulting,11-50,11-50_193,1318347,Intigniz Solutions,101.0,6023.5,6023.5,28
26,Building Material,51-200,51-200_26,1320035,Amwoodo Eco Products,105.0,3712.5,3712.5,26
21,Financial Services,1001-5000,1001-5000_21,1321941,Moder Solutions,1077.5,35134.5,50693.0,150
157,Software Product,501-1000,501-1000_157,1322725,Eptura,244.5,22195.5,22195.5,43
155,IT Services & Consulting,201-500,201-500_155,1324689,GHX,212.5,28670.0,100078.0,607
151,Emerging Technologies,51-200,51-200_151,1326783,PibyThree,135.0,10844.0,10844.0,50
157,Software Product,51-200,51-200_157,1327173,Workhall,125.0,19484.0,24151.0,247
87,Education & Training,201-500,201-500_87,1327677,Corizo,1353.5,21511.5,22335.0,141
41,Non-Profit,51-200,51-200_41,1328431,Rocket Learning,113.5,67459.5,67459.5,43
175,Marketing & Advertising,11-50,11-50_175,1337629,K and A Technology,198.0,5777.0,5777.0,56
149,Electronics Manufacturing,201-500,201-500_149,1338749,Vecmocon Technologies,203.0,8932.5,8932.5,37
18,Design,11-50,11-50_18,1340073,Unboxfame India Private Limited ,1104.0,1414.5,1414.5,16
155,IT Services & Consulting,51-200,51-200_155,1345139,BANGMETRIC,957.0,24634.5,159944.5,920
87,Education & Training,51-200,51-200_87,1346177,Saleswallah,796.5,21660.5,28802.5,244
155,IT Services & Consulting,201-500,201-500_155,1349727,Callaway Digital Technologies,114.0,28670.0,100078.0,607
151,Emerging Technologies,201-500,201-500_151,1349875,Relanto Global,1550.5,9975.0,9975.0,29
183,Sports & Recreation,201-500,201-500_183,1350655,Ileseum Clubs,234.5,267.5,267.5,2
155,IT Services & Consulting,51-200,51-200_155,1352373,KrishTeck Technologies,238.5,24634.5,159944.5,920
115,Hospitality,201-500,201-500_115,1352809,Brik Oven,142.5,1495.5,1495.5,22
141,Railways,51-200,51-200_141,1354721,KSK Engineering Industries,109.0,177.5,177.5,6
137,Oil & Gas,501-1000,501-1000_137,1357285,Kent plc,1486.5,4128.0,4128.0,31
155,IT Services & Consulting,11-50,11-50_155,1358219,Quadkast Technologies,355.0,17265.0,110794.5,433
46,Real Estate,51-200,51-200_46,1358557,Avant Group,144.0,12326.5,16333.5,109
155,IT Services & Consulting,51-200,51-200_155,1358593,Ntpl Digital Services,113.0,24634.5,159944.5,920
151,Emerging Technologies,11-50,11-50_151,1360555,Innovate Labs,113.5,2787.5,2787.5,25
131,Pharma,1001-5000,1001-5000_131,1362637,Aarti Pharmalabs,296.0,54917.5,76591.5,101
46,Real Estate,11-50,11-50_46,1362663,CRE Spacez,162.0,5546.5,5546.5,28
157,Software Product,51-200,51-200_157,1363569,The Technovate,143.0,19484.0,24151.0,247
193,Management Consulting,11-50,11-50_193,1365835,Cognitute,176.0,6023.5,6023.5,28
155,IT Services & Consulting,11-50,11-50_155,1367717,CodebergIT (Hiring & Tech Partner),111.0,17265.0,110794.5,433
31,Internet,51-200,51-200_31,1368061,PLANOUT GROUP PRIVATE LIMITED,153.0,34743.0,38534.5,255
157,Software Product,1001-5000,1001-5000_157,1368129,Magnit Global,223.0,19608.5,19608.5,41
21,Financial Services,1001-5000,1001-5000_21,1368293,Nuvama Wealth Management,564.0,35134.5,50693.0,150
179,Media & Entertainment,1001-5000,1001-5000_179,1368511,DAZN,1714.5,61772.0,61772.0,19
55,Telecom,51-200,51-200_55,1368935,iBASIS,147.5,100948.5,100948.5,44
129,Healthcare,51-200,51-200_129,1369451,Insighte,103.5,8987.5,8987.5,97
83,Analytics & KPO,10001-50000,10001-50000_83,1369665,CorroHealth Infotech,28746.5,184590.0,184590.0,12
83,Analytics & KPO,1001-5000,1001-5000_83,1373229,TruBridge Healthcare Private Limited,2797.0,40289.5,40289.5,37
131,Pharma,1001-5000,1001-5000_131,1377369,Cohance Lifesciences,660.0,54917.5,76591.5,101
2,Agriculture,10001-50000,10001-50000_2,1377381,10405090xyzabc,1771.5,1771.5,1771.5,2
155,IT Services & Consulting,501-1000,501-1000_155,1378553,PalTech,285.0,20824.0,40421.0,304
151,Emerging Technologies,11-50,11-50_151,1378877,Leumas,143.0,2787.5,2787.5,25
155,IT Services & Consulting,11-50,11-50_155,1379723,AgileEngine,1571.5,17265.0,110794.5,433
155,IT Services & Consulting,11-50,11-50_155,1380459,Colladome IT Network Solutions,543.0,17265.0,110794.5,433
157,Software Product,51-200,51-200_157,1380519,Xtancia Technosoft,3244.0,19484.0,24151.0,247
155,IT Services & Consulting,51-200,51-200_155,1380717,Nettyfish Solutions,134.0,24634.5,159944.5,920
155,IT Services & Consulting,501-1000,501-1000_155,1381245,Tao Digital,1214.0,20824.0,40421.0,304
155,IT Services & Consulting,11-50,11-50_155,1382131,McAlign Consulting,278.0,17265.0,110794.5,433
179,Media & Entertainment,51-200,51-200_179,1383791,PMN Patralok,112.0,4471.5,4471.5,15
147,Semiconductors,201-500,201-500_147,1384309,ORBIT & SKYLINE INDIA,452.0,3876.5,3876.5,32
101,Investment Banking / Venture Capital / Private Equity,201-500,201-500_101,1384559,Dezerv Investments,127.0,5337.5,5337.5,13
175,Marketing & Advertising,11-50,11-50_175,1384925,TripleLift,110.0,5777.0,5777.0,56
155,IT Services & Consulting,11-50,11-50_155,1385253,Fluxatic Global,497.0,17265.0,110794.5,433
145,BPO,51-200,51-200_145,1386005,Bsquare Consultants,200.0,16008.5,16008.5,30
87,Education & Training,51-200,51-200_87,1390057,Academor,309.5,21660.5,28802.5,244
131,Pharma,11-50,11-50_131,1391825,Senores Pharmaceuticals,105.5,8024.0,8024.0,27
159,Auto Components,1001-5000,1001-5000_159,1395271,HL Mando,130.0,25235.0,32599.5,115
6,Automobile,501-1000,501-1000_6,1397127,River Mobility,219.5,10425.5,10425.5,31
155,IT Services & Consulting,51-200,51-200_155,1397141,Rego Digital Solutions,179.5,24634.5,159944.5,920
157,Software Product,51-200,51-200_157,1397949,Epavilion,157.0,19484.0,24151.0,247
17,Defence & Aerospace,5001-10000,5001-10000_17,1398251,GE Aerospace,759.5,19039.0,19039.0,7
2,Agriculture,11-50,11-50_2,1400735,Bonhoeffer Machines,129.0,129.5,129.5,5
87,Education & Training,1-10,1-10_87,1402021,Kulturehire,531.0,7413.5,7413.5,16
17,Defence & Aerospace,11-50,11-50_17,1402339,Okulo Aerospace,132.0,2372.5,2372.5,8
87,Education & Training,51-200,51-200_87,1403237,HeyCoach,4969.5,21660.5,28802.5,244
175,Marketing & Advertising,51-200,51-200_175,1403995,Webbers UX,505.5,14873.5,14873.5,73
97,FinTech,201-500,201-500_97,1404513,Nium,709.5,9489.0,9489.0,48
155,IT Services & Consulting,11-50,11-50_155,1405765,Zenskar,133.5,17265.0,110794.5,433
97,FinTech,1-10,1-10_97,1408159,ZustPe,184.0,9516.5,9516.5,4
157,Software Product,201-500,201-500_157,1408311,ZeroNorth,205.5,12910.0,27879.5,141
155,IT Services & Consulting,11-50,11-50_155,1409249,CodeX Lancers,319.0,17265.0,110794.5,433
91,Engineering & Construction,51-200,51-200_91,1409709,Gulf Asia Engineering And Projects,113.0,16601.5,29117.5,147
49,Retail,51-200,51-200_49,1409779,Neeman's Shoes,150.0,4155.5,4155.5,36
159,Auto Components,1001-5000,1001-5000_159,1409897,Revent Group,114.5,25235.0,32599.5,115
2,Agriculture,51-200,51-200_2,1411721,Dummy,285.5,4069.5,4069.5,21
155,IT Services & Consulting,10001-50000,10001-50000_155,1413987,Carelon Global Solutions,13802.0,201996.5,201996.5,42
2,Agriculture,11-50,11-50_2,1414841,Sudo24,102.0,129.5,129.5,5
157,Software Product,11-50,11-50_157,1415363,MetaWolf Bangalore,152.0,15598.5,16984.0,142
175,Marketing & Advertising,1-10,1-10_175,1415693,Global Wings Abudhabi,2076.5,2076.5,2076.5,5
121,EdTech,11-50,11-50_121,1419647,SkillArbitrage,150.0,4639.0,4639.0,38
36,Industrial Machinery,51-200,51-200_36,1421743,Accelleron,162.0,13473.5,16320.5,106
157,Software Product,11-50,11-50_157,1422569,Associative,343.0,15598.5,16984.0,142
175,Marketing & Advertising,51-200,51-200_175,1427859,Moris Media,14873.5,14873.5,14873.5,73
31,Internet,201-500,201-500_31,1430355,Rethink Passion,668.5,21623.5,27051.5,138
119,Travel & Tourism,51-200,51-200_119,1430385,Holiday Tribe Private Limited,144.0,4518.5,4518.5,32
155,IT Services & Consulting,11-50,11-50_155,1431850,Datansh Solutions,306.0,17265.0,110794.5,433
22,FMCG,1001-5000,1001-5000_22,1433894,Jyothy Labs,912.0,21805.0,21805.0,68
95,Banking,11-50,11-50_95,1434966,Find Daksh,144.5,1503.0,1503.0,10
21,Financial Services,11-50,11-50_21,1435106,Ascensus Global Services,296.0,13565.0,13565.0,98
175,Marketing & Advertising,11-50,11-50_175,1435578,7 Eagles,830.0,5777.0,5777.0,56
49,Retail,11-50,11-50_49,1436424,Legend Footwear,792.5,1269.0,1269.0,13
97,FinTech,51-200,51-200_97,1441182,Finarkein Analytics,133.5,12478.5,12478.5,60
21,Financial Services,201-500,201-500_21,1441238,IQ-EQ,820.5,12502.0,15819.0,130
155,IT Services & Consulting,1001-5000,1001-5000_155,1442658,Ascendion,3332.0,89243.5,176256.0,347
155,IT Services & Consulting,51-200,51-200_155,1445940,Sithafal Technologies,112.0,24634.5,159944.5,920
121,EdTech,11-50,11-50_121,1448040,InternsElite,717.5,4639.0,4639.0,38
31,Internet,501-1000,501-1000_31,1448488,RegisterKaro,947.5,17865.5,17865.5,97
87,Education & Training,11-50,11-50_87,1451650,Meritshot,141.5,36810.0,36810.0,96
97,FinTech,51-200,51-200_97,1454800,Prosperr.io,785.0,12478.5,12478.5,60
32,Iron & Steel,501-1000,501-1000_32,1455496,Techno India Manufacturing & Engineering Solutions,113.0,1539.5,1539.5,18
155,IT Services & Consulting,51-200,51-200_155,1456348,Fortmindz,374.0,24634.5,159944.5,920
157,Software Product,11-50,11-50_157,1457700,telecrm,235.0,15598.5,16984.0,142
145,BPO,1001-5000,1001-5000_145,1459406,Patra India,319.5,34475.5,34475.5,61
155,IT Services & Consulting,1-10,1-10_155,1460448,RELQ Technologies LLC,216.5,4546.5,4546.5,38
119,Travel & Tourism,51-200,51-200_119,1462840,Viacation,227.0,4518.5,4518.5,32
85,Recruitment,51-200,51-200_85,1464200,Honeybee Tech Solutions,365.0,32100.5,32100.5,88
101,Investment Banking / Venture Capital / Private Equity,1-10,1-10_101,1464344,Dugain Advisors,157.5,1486.0,1486.0,5
46,Real Estate,11-50,11-50_46,1472000,Turnkey Reality,162.0,5546.5,5546.5,28
59,Other,11-50,11-50_59,1474724,Kezan Consulting,343.0,535.5,535.5,6
157,Software Product,51-200,51-200_157,1476980,Calfus,145.5,19484.0,24151.0,247
31,Internet,1001-5000,1001-5000_31,1477402,Flutter,642.5,318308.5,361522.5,117
155,IT Services & Consulting,201-500,201-500_155,1482956,Star IntelliSoft Services,412.0,28670.0,100078.0,607
103,NBFC,1001-5000,1001-5000_103,1487756,IIFL Home Finance,757.5,16038.5,16038.5,42
21,Financial Services,1001-5000,1001-5000_21,1488720,Motilal Oswal Home Finance,3254.0,35134.5,50693.0,150
85,Recruitment,11-50,11-50_85,1490682,Profi Marker,103.0,16905.0,16905.0,81
189,Accounting & Auditing,11-50,11-50_189,1491030,10000 Coders,121.0,5084.5,5084.5,18
87,Education & Training,51-200,51-200_87,1492212,MetaApply IE,627.0,21660.5,28802.5,244
129,Healthcare,11-50,11-50_129,1492506,Kings Health,177.0,3401.0,3401.0,39
119,Travel & Tourism,201-500,201-500_119,1492720,Dreamport Management Difc,282.0,1581.0,1581.0,21
157,Software Product,201-500,201-500_157,1498770,ViaPlus by VINCI Highways,210.0,12910.0,27879.5,141
155,IT Services & Consulting,11-50,11-50_155,1499508,Abstrabit Technologies,147.0,17265.0,110794.5,433
121,EdTech,11-50,11-50_121,1504116,EduStation Edtech,320.0,4639.0,4639.0,38
85,Recruitment,11-50,11-50_85,1505608,My Niyukti,186.0,16905.0,16905.0,81
91,Engineering & Construction,11-50,11-50_91,1508146,AMC Bridge,109.0,47052.5,47052.5,42
111,Consumer Electronics & Appliances,201-500,201-500_111,1509084,Allview India Electronics,229.5,3417.0,3417.0,24
155,IT Services & Consulting,1001-5000,1001-5000_155,1509468,Centific,415.5,89243.5,176256.0,347
155,IT Services & Consulting,1001-5000,1001-5000_155,1510326,Eviden,10479.5,89243.5,176256.0,347
155,IT Services & Consulting,11-50,11-50_155,1511280,Vrcyn,226.0,17265.0,110794.5,433
155,IT Services & Consulting,11-50,11-50_155,1514440,Mavenbird Technologies Private Limited,113.0,17265.0,110794.5,433
46,Real Estate,51-200,51-200_46,1514716,Enhancor,183.5,12326.5,16333.5,109
155,IT Services & Consulting,51-200,51-200_155,1518614,Qpact Solutions,118.0,24634.5,159944.5,920
123,Biotechnology,501-1000,501-1000_123,1519852,ACSEN Agriscience,147.0,12819.0,12819.0,13
155,IT Services & Consulting,51-200,51-200_155,1520396,Vegapay,134.0,24634.5,159944.5,920
21,Financial Services,1001-5000,1001-5000_21,1521196,Nuvama Wealth and Investment,703.5,35134.5,50693.0,150
2,Agriculture,51-200,51-200_2,1527032,Gramik,201.0,4069.5,4069.5,21
155,IT Services & Consulting,5001-10000,5001-10000_155,1528640,State Bank Operations Support Services,163.0,62223.0,62223.0,29
145,BPO,1001-5000,1001-5000_145,1528868,Vee Healthtek,4628.5,34475.5,34475.5,61
97,FinTech,201-500,201-500_97,1531240,Zelis,321.5,9489.0,9489.0,48
32,Iron & Steel,1001-5000,1001-5000_32,1531932,NMDC Steels,195.5,11520.5,11520.5,51
46,Real Estate,11-50,11-50_46,1540734,Pune Property Investor,174.0,5546.5,5546.5,28
87,Education & Training,51-200,51-200_87,1546290,Aténas Fraternity,122.0,21660.5,28802.5,244
155,IT Services & Consulting,51-200,51-200_155,1548094,Eckstein- Engineering Business Solutions,319.0,24634.5,159944.5,920
49,Retail,201-500,201-500_49,1549722,DigiKey,125.0,21240.0,21240.0,51
87,Education & Training,201-500,201-500_87,1553340,Haridwar University,399.0,21511.5,22335.0,141
139,Ports & Shipping,11-50,11-50_139,1554298,Nautic Fleet,109.0,109.0,109.0,1
141,Railways,51-200,51-200_141,1557548,SCR Nirman,128.5,177.5,177.5,6
36,Industrial Machinery,51-200,51-200_36,1561118,Marmon Technologies,144.0,13473.5,16320.5,106
87,Education & Training,11-50,11-50_87,1561792,Wayspire Ed-Tech Private Limited,404.5,36810.0,36810.0,96
91,Engineering & Construction,51-200,51-200_91,1572412,CADFEM India Private Limited,101.0,16601.5,29117.5,147
179,Media & Entertainment,51-200,51-200_179,1578086,Demandify Media,261.0,4471.5,4471.5,15
175,Marketing & Advertising,11-50,11-50_175,1580576,RankFast,133.0,5777.0,5777.0,56
103,NBFC,1001-5000,1001-5000_103,1581598,SMFG India Home Finance Co,237.5,16038.5,16038.5,42
